,Security Name,Ticker,Sector Name
522294,T & I GLOBAL LTD.,TIGLOB,Capital Goods
522295,CONTROL PRINT LTD.-$,CONTROLPR,Information Technology
522650,BEMCO HYDRAULICS LTD.,BEMHY,Capital Goods
523007,ANSAL BUILDWELL LTD.-$,ANSALBU,Realty
523011,WEIZMANN LTD.,WEIZMANIND,Textiles
523019,B.N.RATHI SECURITIES LTD.,BNRSEC,Financial Services
523021,RISHI TECHTEX LTD.,RISHITECH,Capital Goods
523023,SINCLAIRS HOTELS LTD.-$,SINCLAIR,Consumer Services
523025,SAFARI INDUSTRIES (INDIA) LTD.,SAFARIND,Consumer Durables
523054,BINAYAK TEX PROCESSORS LTD.,ZBINTXPP,Textiles
523062,J.J.FINANCE CORPORATION LTD.,JJFINCOR,Financial Services
523100,COSMO FERRITES LTD.-$,COSMOFE,Capital Goods
523105,PLANTER POLYSACKS LTD.,ZPPOLYSA,Capital Goods
523113,FUTURISTIC SECURITIES LTD.,FUTURSEC,Financial Services
523116,SANCO TRANS LTD.,SANCTRN,Services
523120,ADOR MULTIPRODUCTS LTD.,ADORMUL,Fast Moving Consumer Goods
523127,EIH ASSOCIATED HOTELS LTD.-$,EIHAHOTELS,Consumer Services
523144,MEDI-CAPS LTD.-$,MEDICAPQ,Healthcare
523151,OTCO INTERNATIONAL LTD.,OTCO,Services
523160,MORGANITE CRUCIBLE (INDIA) LTD.,MORGANITE,Capital Goods
523164,SIP INDUSTRIES LTD.,SIPIND,Fast Moving Consumer Goods
523186,B&A Packaging India Limited,BAPACK,Capital Goods
523204,ABAN OFFSHORE LTD.,ABAN,"Oil, Gas & Consumable Fuels"
523207,KOKUYO CAMLIN LTD.-$,KOKUYOCMLN,Fast Moving Consumer Goods
523209,NICCO UCO ALLIANCE CREDIT LTD.,NICCOUCO,Financial Services
523222,SRM ENERGY LTD.,SRMENERGY,Power
523229,BHARAT SEATS LTD.-$,BHARATSE,Automobile and Auto Components
523232,CONTINENTAL PETROLEUMS LTD.,CONTPTR,"Oil, Gas & Consumable Fuels"
523242,NB FOOTWEAR LTD.,NBFOOT,Consumer Durables
523248,MACHINO PLASTICS LTD.-$,MACPLASQ,Capital Goods
523260,PEARL POLYMERS LTD.,PEARLPOLY,Consumer Durables
523261,VENKY'S (INDIA) LTD.,VENKYS,Fast Moving Consumer Goods
523269,ADVANI HOTELS & RESORTS (INDIA) LTD.,ADVANIHOTR,Consumer Services
523277,GV FILMS LTD.,GVFILM,"Media, Entertainment & Publication"
523283,SUPERHOUSE LTD.,SUPERHOUSE,Consumer Durables
523289,RAMA VISION LTD.,RAMAVISION,Services
523301,TCPL PACKAGING LTD.-$,TCPLPACK,Capital Goods
523309,SHRI GANG INDUSTRIES AND ALLIED PRODUCTS LTD.,SHRIGANG,Fast Moving Consumer Goods
523315,PURITY FLEX PACK LTD.,PURITY,Forest Materials
523319,BALMER LAWRIE & CO.LTD.,BALMLAWRIE,Diversified
523323,KOVAI MEDICAL CENTER & HOSPITAL LTD.,KOVAI,Healthcare
523329,ELDECO HOUSING & INDUSTRIES LTD.,ELDEHSG,Realty
523343,MICROSE INDIA LTD.,MICROSE,Financial Services
523351,STANDARD SHOE SOLE AND MOULD (INDIA) LTD.,STDSHOE,Chemicals
523367,DCM Shriram Limited,DCMSHRIRAM,Diversified
523369,DCM SHRIRAM INDUSTRIES LTD.-$,DCMSRMIND,Fast Moving Consumer Goods
523371,MAWANA SUGARS LTD.,MAWANASUG,Fast Moving Consumer Goods
523373,MINI DIAMONDS (INDIA) LTD.,MINID,Consumer Durables
523384,MAHA RASHTRA APEX CORPORATION LTD.,MAHAPEXLTD,Financial Services
523385,NILKAMAL LTD.,NILKAMAL,Consumer Durables
523387,TRITON CORP.LTD.,TRITON,Consumer Durables
523391,NAHAR POLYFILMS LTD.,NAHARPOLY,Capital Goods
523395,3M INDIA LTD.,3MINDIA,Diversified
523398,Johnson Controls-Hitachi Air Conditioning India Ltd,JCHAC,Consumer Durables
523405,JM FINANCIAL LTD.-$,JMFINANCIL,Financial Services
523411,ADC India Communications Limited-$,ADCINDIA,Telecommunication
523415,COVENTRY COIL-O-MATIC (HARYANA) LTD.,COVENTRY,Capital Goods
523419,TAMILNADU TELECOMMUNICATIONS LTD.,TNTELE,Telecommunication
523425,SUNRAJ DIAMOND EXPORTS LTD.,SUNRAJDI,Consumer Durables
523445,RELIANCE INDUSTRIAL INFRASTRUCTURE LTD.,RIIL,Services
523449,SHARP INDIA LTD.,SHARP,Consumer Durables
523457,Linde India Limited,LINDEINDIA,Chemicals
523465,IND BANK HOUSING LTD.,INDBNK,Financial Services
523467,JAI MATA GLASS LTD.,JAIMATAG,Construction Materials
523475,LOTUS CHOCOLATE CO.LTD.,LOTUSCHO,Fast Moving Consumer Goods
523483,PACIFIC INDUSTRIES LTD.,PACIFICI,Consumer Durables
523489,CHENNAI MEENAKSHI MULTISPECIALITY HOSPITAL LTD.-$,CMMHOSP,Healthcare
523519,UNIVERSAL OFFICE AUTOMATION LTD.,UNIOFFICE,Services
523537,APM INDUSTRIES LTD.-$,APMIN,Textiles
523539,PRECISION WIRES INDIA LTD.,PRECWIRE,Capital Goods
523550,KRYPTON INDUSTRIES LTD.,KRYPTONQ,Diversified
523558,Swiss Military Consumer Goods Ltd,SWISSMLTRY,Consumer Durables
523566,MARTIN BURN LTD.,MARBU,Realty
523574,Future Enterprises Ltd,FEL,Consumer Services
523586,INDIAN TONERS & DEVELOPERS LTD.-$,INDTONER,Chemicals
523594,KUNSTSTOFFE INDUSTRIES LTD.,KUNSTOFF,Capital Goods
523598,SHIPPING CORPORATION OF INDIA LTD.,SCI,Services
523606,SIKA INTERPLANT SYSTEMS LTD.,SIKA,Capital Goods
523610,ITI LTD.,ITI,Telecommunication
523618,DREDGING CORPORATION OF INDIA LTD.,DREDGECORP,Services
523620,PHAARMASIA LTD.,PHRMASI,Healthcare
523628,Poddar Housing and Development Ltd,PODDAR,Realty
523630,NATIONAL FERTILIZERS LTD.,NFL,Chemicals
523638,IP RINGS LTD.-$,IPRINGLTD,Automobile and Auto Components
523642,PI Industries Ltd,PIIND,Chemicals
523648,PLASTIBLENDS INDIA LTD.-$,PLASTIBLEN,Chemicals
523650,Yash Innoventures Ltd,YASHINNO,Services
523652,Kkalpana Plastick Limited,KKPLASTICK,Capital Goods
523660,WATERBASE LTD.,WATERBASE,Fast Moving Consumer Goods
523672,FLEX FOODS LTD.-$,FLEXFO,Fast Moving Consumer Goods
523676,GOLKUNDA DIAMONDS & JEWELLERY LTD.,GOLKUNDIA,Consumer Durables
523694,APCOTEX INDUSTRIES LTD.,APCOTEXIND,Capital Goods
523696,Fortis Malar Hospitals Limited,FORTISMLR,Healthcare
523704,MASTEK LTD.,MASTEK,Information Technology
523708,EIMCO ELECON (INDIA) LTD.,EIMCOELECO,Capital Goods
523710,SAYAJI HOTELS LTD.,SAYAJIHOTL,Consumer Services
523712,JMG CORPORATION LTD.,JMGCORP,Capital Goods
523716,ASHIANA HOUSING LTD.-$,ASHIANA,Realty
523722,SVAM SOFTWARE LTD.,SVAMSOF,Information Technology
523732,ECOBOARD INDUSTRIES LTD.,ECOBOAR,Consumer Durables
523736,Dhunseri Ventures Ltd-$,DVL,Financial Services
523752,IO SYSTEM LTD.,IOSYSTEM,Capital Goods
523754,Mahindra EPC Irrigation Ltd,MAHEPC,Capital Goods
523756,SREI INFRASTRUCTURE FINANCE LTD.,SREINFRA,Financial Services
523782,Mitshi India Ltd,MITSHI,Services
523790,SHUKRA JEWELLERS LTD.,SHUKJEW,Consumer Durables
523792,MAZDA LTD.-$,MAZDALTD,Capital Goods
523796,VICEROY HOTELS LTD.,VICEROY,Consumer Services
523826,SOVEREIGN DIAMONDS LTD.,SOVERDIA,Consumer Durables
523828,MENON BEARINGS LTD.-$,MENONBE,Automobile and Auto Components
523832,MUKAT PIPES LTD.-$,MUKATPIP,Capital Goods
523836,GUJARAT RAFFIA INDUSTRIES LTD.,GUJRAFIA,Capital Goods
523838,SIMPLEX INFRASTRUCTURES LTD.,SIMPLEXINF,Construction
523840,INNOVATIVE TECH PACK LTD.,INNOVTEC,Capital Goods
523842,Super Tannery Limited,SUPTANERY,Consumer Durables
523844,Constronics Infra Ltd,CONSTRONIC,Services
523850,AXTEL INDUSTRIES LTD.,AXTEL,Capital Goods
523862,Pacheli Industrial Finance Ltd,PIFL,Financial Services
523874,PRECISION CONTAINEURS LTD.,PRECISION,Services
523888,V R WOODART LTD.,VRWODAR,Automobile and Auto Components
523896,Avi Products India Ltd,APIL,Services
524000,Poonawalla Fincorp Ltd,POONAWALLA,Financial Services
524013,HINDUSTAN FLUOROCARBONS LTD.,HINFLUR,Chemicals
524019,Kingfa Science & Technology (India) Ltd-$,KINGFA,Capital Goods
524031,Patidar Buildcon Limited,PATIDAR,Realty
524037,RAMA PHOSPHATES LTD.,RAMAPHO,Chemicals
524038,VENLON ENTERPRISES LTD.,VENLONENT,Chemicals
524046,PET PLASTICS LTD.,PETPLST,Capital Goods
524051,POLYPLEX CORPORATION LTD.,POLYPLEX,Capital Goods
524075,ALBERT DAVID LTD.-$,ALBERTDA,Healthcare
524080,HARYANA LEATHER CHEMICALS LTD.,HARLETH,Chemicals
524091,ACRYSIL LTD.,ACRYSIL,Consumer Durables
524109,KABRA EXTRUSIONTECHNIK LTD.,KABRAEXTRU,Capital Goods
524129,VINYL CHEMICALS (INDIA) LTD.,VINYLINDIA,Chemicals
524136,PEE CEE COSMA SOPE LTD.,PCCOSMA,Fast Moving Consumer Goods
524156,TCM LTD.,TCMLMTD,Chemicals
524164,IOL CHEMICALS & PHARMACEUTICALS LTD.,IOLCP,Healthcare
524200,VINATI ORGANICS LTD.-$,VINATIORGA,Chemicals
524202,LACTOSE (INDIA) LTD.,LACTOSE,Healthcare
524208,AARTI INDUSTRIES LTD.,AARTIIND,Chemicals
524210,PENTOKEY ORGANY (INDIA) LTD.,PNTKYOR,Chemicals
524212,WANBURY LTD.,WANBURY,Healthcare
524218,RESONANCE SPECIALTIES LTD.-$,RESONANCE,Chemicals
524226,GUJARAT AMBUJA EXPORTS LTD.,GAEL,Fast Moving Consumer Goods
524230,RASHTRIYA CHEMICALS & FERTILIZERS LTD.,RCF,Chemicals
524238,GUJARAT INJECT (KERALA) LTD.,GUJINJEC,Healthcare
524280,KOPRAN LTD.,KOPRAN,Healthcare
524288,AIMCO PESTICIDES LTD.,AIMCOPEST,Chemicals
524314,GUJARAT TERCE LABORATORIES LTD.,GUJTERC,Healthcare
524322,KABRA DRUGS LTD.,KABRADG,Healthcare
524324,SEYA INDUSTRIES LTD.,SEYAIND,Chemicals
524330,JAYANT AGRO-ORGANICS LTD.,JAYAGROGN,Chemicals
524332,BCL Industries Ltd-$,BCLIL,Fast Moving Consumer Goods
524336,SHREE HARI CHEMICALS EXPORT LTD.,SHHARICH,Chemicals
524342,INDO BORAX & CHEMICALS LTD.-$,INDOBORAX,Chemicals
524348,AARTI DRUGS LTD.,AARTIDRUGS,Healthcare
524370,BODAL CHEMICALS LTD.,BODALCHEM,Chemicals
524372,Orchid Pharma Ltd,ORCHIDPHAR,Healthcare
524394,VIMTA LABS LTD.-$,VIMTALABS,Healthcare
524396,BIOFIL CHEMICALS & PHARMACEUTICALS LTD.,BIOFILCHEM,Healthcare
524400,ISHITA DRUGS & INDUSTRIES LTD.,ISHITADR,Healthcare
524404,MARKSANS PHARMA LTD.,MARKSANS*,Healthcare
524408,UNIVERSAL STARCH-CHEM ALLIED LTD.,UNIVSTAR,Fast Moving Consumer Goods
524412,AAREY DRUGS & PHARMACEUTICALS LTD.,AREYDRG,Healthcare
524414,NORRIS MEDICINES LTD.,NORRIS,Services
524434,ASIAN PETROPRODUCTS & EXPORTS LTD.,ASINPET,Chemicals
524440,CAMEX LTD.,CAMEXLTD,Chemicals
524444,Evexia Lifecare Ltd,EVEXIA,Fast Moving Consumer Goods
524458,INDO EURO INDCHEM LTD.,INDOEURO,Chemicals
524470,SYNCOM FORMULATIONS (INDIA) LTD.-$,SYNCOMF,Healthcare
524480,RIDDHI SIDDHI GLUCO BIOLS LTD.-$,RIDDHI,Services
524488,SVC INDUSTRIES Ltd,SVCIND,Services
524494,IPCA LABORATORIES LTD.,IPCALAB,Healthcare
524500,KILITCH DRUGS (INDIA) LTD.,KILITCH,Healthcare
524502,RAAJ MEDISAFE INDIA LTD.,RAAJMEDI,Capital Goods
524506,CORAL LABORATORIES LTD.,CORALAB,Healthcare
524514,TULASEE BIO-ETHANOL LTD.,TULASEEBIOE,Chemicals
524516,BACIL PHARMA LTD.,BACPHAR,Healthcare
524518,KREBS BIOCHEMICALS & INDUSTRIES LTD.-$,KREBSBIO,Healthcare
524520,KMC SPECIALITY HOSPITALS (INDIA) LTD.,KMCSHIL,Healthcare
524522,LAFFANS PETROCHEMICALS LTD.-$,LAFFANSQ,Chemicals
524534,BHASKAR AGROCHEMICALS LTD.,BHASKAGR,Chemicals
524542,SUKHJIT STARCH & CHEMICALS LTD.-$,SUKHJITS,Fast Moving Consumer Goods
524546,SHABA CHEMICALS LTD.,SHABCHM,Healthcare
524558,NEULAND LABORATORIES LTD.,NEULANDLAB,Healthcare
524564,GAYATRI BIOORGANICS LTD.,GAYATRIBI,Chemicals
524570,PODDAR PIGMENTS LTD.-$,PODARPIGQ,Chemicals
524572,PHARMAIDS PHARMACEUTICALS LTD.,PHARMAID,Healthcare
524576,VIVID GLOBAL INDUSTRIES LTD.,VIVIDIND,Chemicals
524580,PRIYA LTD.-$,PRIYALT,Services
524582,TIRUPATI STARCH & CHEMICALS LTD.,TIRUSTA,Fast Moving Consumer Goods
524590,Hemo Organic Limited,HEMORGANIC,Services
524592,JD ORGOCHEM LTD.,JDORGOCHEM,Chemicals
524594,ASHOK ALCO-CHEM LTD.,ASHOKALC,Metals & Mining
524598,AKSHARCHEM (INDIA) LTD.-$,AKSCHEM,Chemicals
524604,Adline Chem Lab Ltd,ADLINE,Healthcare
524606,BERYL DRUGS LTD.,BERLDRG,Healthcare
524614,IEL Ltd,INDXTRA,Fast Moving Consumer Goods
524622,iStreet Network Limited,ISTRNETWK,Consumer Services
524624,GAGAN GASES LTD.,GAGAN,"Oil, Gas & Consumable Fuels"
524628,PARKER AGROCHEM EXPORTS LTD.-$,PARKERAC,Services
524632,Shukra Pharmaceuticals Ltd,SHUKRAPHAR,Healthcare
524634,ALUFLUORIDE LTD.,ALUFLUOR,Chemicals
524636,Oxygenta Pharmaceutical Ltd,OXYGENTAPH,Healthcare
524640,ARCHIT ORGANOSYS LTD.,ARCHITORG,Chemicals
524642,Sikozy Realtors Limited,SIKOZY,Realty
524648,INDO AMINES LTD.-$,INDOAMIN,Chemicals
524652,IND-SWIFT LTD.,INDSWFTLTD,Healthcare
524654,NATURAL CAPSULES LTD.,NATCAPSUQ,Healthcare
524661,WELCURE DRUGS & PHARMACEUTICALS LTD.,WELCURE,Healthcare
524663,BHARAT IMMUNOLOGICALS & BIOLOGICALS CORPORATION LTD.-$,BIBCL,Healthcare
524667,SAVITA OIL TECHNOLOGIES LTD.,SOTL,"Oil, Gas & Consumable Fuels"
524669,HESTER BIOSCIENCES LTD.,HESTERBIO,Healthcare
524675,KABSONS INDUSTRIES LTD.,KABSON,Services
524687,BASANT AGRO TECH (INDIA) LTD.-$,BASANTGL,Chemicals
524689,PARENTERAL DRUGS (INDIA) LTD.-$,PARENTLD,Healthcare
524703,SANDU PHARMACEUTICALS LTD.,SANDUPHQ,Healthcare
524709,NACL Industries Ltd,NACLIND,Chemicals
524711,VISTA PHARMACEUTICALS LTD.,VISTAPH,Healthcare
524715,SUN PHARMACEUTICAL INDUSTRIES LTD.,SUNPHARMA,Healthcare
524717,TITAN BIOTECH LTD.,TITANBIO,Chemicals
524723,BIJOY HANS LTD.,BIJHANS,Services
524727,Span Divergent Ltd-$,SDL,Healthcare
524731,JENBURKT PHARMACEUTICALS LTD.,JENBURPH,Healthcare
524735,HIKAL LTD.,HIKAL,Healthcare
524742,CAPLIN POINT LABORATORIES LTD.,CAPPL,Healthcare
524743,FISCHER CHEMIC LTD.,FISCHER,Chemicals
524748,LINK PHARMA CHEM LTD.,LINKPH,Chemicals
524752,Decipher Labs Ltd,DECIPHER,Healthcare
524768,EMMESSAR BIOTECH & NUTRITION LTD.,EMMESSA,Chemicals
524774,NGL FINE-CHEM LTD.,NGLFINE,Healthcare
524790,EVEREST ORGANICS LTD.,EVERESTO,Healthcare
524804,AUROBINDO PHARMA LTD.,AUROPHARMA,Healthcare
524808,PHYTO CHEM (INDIA) LTD.,PHYTO,Chemicals
524816,NATCO PHARMA LTD.,NATCOPHARM,Healthcare
524818,DYNAMIC INDUSTRIES LTD.-$,DYNAMIND,Chemicals
524820,PANAMA PETROCHEM LTD.,PANAMAPET,"Oil, Gas & Consumable Fuels"
524824,BAL PHARMA LTD.,BALPHARMA,Healthcare
524828,BDH INDUSTRIES LTD.,BDH,Healthcare
526001,JAUSS POLYMERS LTD.,JAUSPOL,Capital Goods
526009,PROCAL ELECTRONICS INDIA LTD.,PROCAL,Services
526025,Globus Constructors & Developers Limited,GLOBUSCON,Power
526027,CUBEX TUBINGS LTD.,CUBEXTUB,Capital Goods
526043,POLYMECHPLAST MACHINES LTD.,POLYCHMP,Capital Goods
526071,STELLANT SECURITIES (INDIA) LTD.,STELLANT,Financial Services
526073,GALAXY BEARINGS LTD.,GALXBRG,Capital Goods
526081,SC Agrotech Ltd,SCAGRO,Fast Moving Consumer Goods
526093,SATHAVAHANA ISPAT LTD.,SATHAISPAT,Metals & Mining
526095,RAVILEELA GRANITES LTD.,RALEGRA,Construction Materials
526113,UNIROYAL MARINE EXPORTS LTD.,UNRYLMA,Fast Moving Consumer Goods
526115,KARAN WOO-SIN LTD.,KARANWO,Consumer Durables
526117,SHERVANI INDUSTRIAL SYNDICATE LTD.,SHERVANI,Realty
526125,ARIHANT TOURNESOL LTD.,ARHNTTO,Services
526133,SUPERTEX INDUSTRIES LTD.,SUPERTEX,Textiles
526137,SHETRON LTD.,SHETR,Capital Goods
526139,TRANSGENE BIOTEK LTD.,TRABI,Healthcare
526143,MPL Plastics Limited,MPL,Capital Goods
526159,NIKHIL ADHESIVES LTD.-$,NIKHILAD,Chemicals
526161,SPENTA INTERNATIONAL LTD.,SPENTA,Consumer Durables
526169,MULTIBASE INDIA LTD.,MULTIBASE,Chemicals
526173,ANDREW YULE & COMPANY LTD.,ANDREWYU,Fast Moving Consumer Goods
526179,LUDLOW JUTE & SPECIALITIES LTD.,LUDLOWJUT,Forest Materials
526187,ASHRAM ONLINE.COM LTD.,ASHRAM,Healthcare
526193,ROYAL CUSHION VINYL PRODUCTS LTD.-$,ROYALCU,Consumer Durables
526195,NEOGEM INDIA LTD.,NOGMIND,Consumer Durables
526211,SURAJ INDUSTRIES LTD.,SURJIND,Fast Moving Consumer Goods
526217,Hitech Corporation Ltd-$,HITECHCORP,Capital Goods
526225,BLOOM DEKOR LTD.-$,BLOOM,Capital Goods
526227,FILATEX INDIA LTD.-$,FILATEX,Textiles
526231,STANDARD SURFACTANTS LTD.,STDSFAC,Chemicals
526235,MERCATOR LTD.-$,MERCATOR,"Oil, Gas & Consumable Fuels"
526237,MORGAN VENTURES LTD.,MORGAN,Financial Services
526241,AMRAPALI INDUSTRIES LTD.,AMRAPLIN,Services
526247,PREMIER EXPLOSIVES LTD.,PREMEXPLQ,Chemicals
526251,MID EAST PORTFOLIO MANAGEMENT LTD.,MIDEASTP,Financial Services
526263,MOLD-TEK TECHNOLOGIES LTD.,MOLDTEK,Information Technology
526269,CRESTCHEM LTD.,CRSTCHM,Chemicals
526299,MPHASIS LTD.,MPHASIS,Information Technology
526301,MEDINOVA DIAGNOSTIC SERVICES LTD.,MEDINOV,Healthcare
526315,Divyashakti Ltd,DIVSHKT,Construction Materials
526325,ORIENT PRESS LTD.,ORIENTLTD,Capital Goods
526335,SHREYAS INTERMEDIATES LTD.,SHREYASI,Chemicals
526345,PANJON LTD.,PANJON,Fast Moving Consumer Goods
526349,Parth Industries Limited,PARTIND,Automobile and Auto Components
526355,DUROPACK LTD.,DUROPACK,Capital Goods
526365,Swarnsarita Jewels India Ltd,SWARNSAR,Consumer Durables
526367,GANESH HOUSING CORPORATION LTD.-$,GANESHHOUC,Realty
526371,NMDC LTD.,NMDC,Metals & Mining
526381,PATEL INTEGRATED LOGISTICS LTD.-$,PATINTLOG,Services
526397,ALPHAGEO (INDIA) LTD.-$,ALPHAGEO,"Oil, Gas & Consumable Fuels"
526407,RITESH PROPERTIES & INDUSTRIES LTD.,RPIL,Realty
526409,Kkalpana Industries (India) Ltd,KKALPANAIND,Chemicals
526415,OK PLAY INDIA LTD.,OKPLA,Consumer Durables
526423,KRITI INDUSTRIES (INDIA) LTD.-$,KRITIIND,Capital Goods
526431,WELTERMAN INTERNATIONAL LTD.,WELTI,Consumer Durables
526433,ASM TECHNOLOGIES LTD.,ASMTEC,Information Technology
526435,PERFECTPAC LTD.,PERFEPA,Forest Materials
526441,VISION CINEMAS LTD.,VISIONCINE,"Media, Entertainment & Publication"
526443,DATASOFT APPLICATION SOFTWARE (INDIA) LTD.,DATASOFT,Information Technology
526445,INDRAYANI BIOTECH LTD.,INDRANIB,Fast Moving Consumer Goods
526468,EURO LEDER FASHION LTD.,EUROLED,Consumer Durables
526471,WINSOME BREWERIES LTD.,WINSOMBR,Fast Moving Consumer Goods
526473,ELEGANT FLORICULTURE & AGROTECH (INDIA) LTD.,ELEFLOR,Fast Moving Consumer Goods
526477,SOUTH ASIAN ENTERPRISES LTD.,SAENTER,Consumer Services
526479,SKY INDUSTRIES LTD.-$,SKYIND,Textiles
526481,PHOENIX INTERNATIONAL LTD.,PHOENXINTL,Services
526488,AARV Infratel Ltd,AARVINFRA,Textiles
526490,PRATIK PANELS LTD.,PRATIK,Forest Materials
526492,Rishiroop Ltd,RISHIROOP,Capital Goods
526494,Promact Impex Ltd,PROMACT,Capital Goods
526500,STERLING GREEN WOODS LTD.,STRGRENWO,Consumer Services
526504,DOLPHIN MEDICAL SERVICES LTD.,DOLPHMED,Healthcare
526506,SYSTEMATIX CORPORATE SERVICES LTD.,SYSTMTXC,Financial Services
526508,Shahi Shipping Ltd-$,SHAHISHIP,Services
526519,ALPINE HOUSING DEVELOPMENT CORPORATION LTD.,ALPINEHOU,Realty
526521,SANGHI INDUSTRIES LTD.,SANGHIIND,Construction Materials
526525,Worldwide Aluminium Ltd,WWALUM,Services
526532,Square Four Projects India Limited,SFPIL,Chemicals
526544,SCANPOINT GEOMATICS LTD.,SCANPGEOM,Information Technology
526546,CHOKSI LABORATORIES LTD.,CHOKSILA,Healthcare
526550,Country Club Hospitality & Holidays Ltd,CCHHL,Consumer Services
526554,SALGUTI INDUSTRIES LTD.,SALGUTI,Capital Goods
526568,LONGVIEW TEA COMPANY LTD.,LONTE,Fast Moving Consumer Goods
526570,MIDWEST GOLD LTD.,MIDWEST,Construction Materials
526574,ENTERPRISE INTERNATIONAL LTD.,ENTRINT,Services
526576,TECHINDIA NIRMAN LIMITED,TECHIN,Realty
526582,TPL PLASTECH LTD.,TPLPLAST,Capital Goods
526586,WIM PLAST LTD.-$,WIMPLAST,Consumer Durables
526588,PHOTOQUIP INDIA LTD.,PHOTOQUP,Fast Moving Consumer Goods
526596,LIBERTY SHOES LTD.,LIBERTSHOE,Consumer Durables
526604,LIPPI SYSTEMS LTD.-$,LIPPISYS,Capital Goods
526608,ELECTROTHERM (INDIA) LTD.,ELECTHERM,Capital Goods
526612,BLUE DART EXPRESS LTD.,BLUEDART,Services
526614,EXPO GAS CONTAINERS LTD.,EXPOGAS,Capital Goods
526616,NATIONAL PLASTIC INDUSTRIES LTD.,NATPLAS,Capital Goods
526622,MFL INDIA LTD.,MFLINDIA,Services
526628,AJWA FUN WORLD & RESORT LTD.,AJWAFUN,Consumer Services
526638,TEXEL INDUSTRIES LTD.,TEXELIN,Capital Goods
526640,ROYALE MANOR HOTELS & INDUSTRIES LTD.,RAYALEMA,Consumer Services
526642,MIRZA INTERNATIONAL LTD.,MIRZAINT,Consumer Durables
526650,TOURISM FINANCE CORPORATION OF INDIA LTD.,TFCILTD,Financial Services
526654,THAKKERS DEVELOPERS LTD.,THAKDEV,Realty
526662,RAJDARSHAN INDUSTRIES LTD.,ARENTERP,Services
526666,BHARTIYA INTERNATIONAL LTD.,BIL,Consumer Durables
526668,KAMAT HOTELS (INDIA) LTD.,KAMATHOTEL,Consumer Services
526677,DSJ keep Learning Ltd,KEEPLEARN,Consumer Services
526683,HOTEL RUGBY LTD.,HOTELRUGBY,Consumer Services
526687,POLO HOTELS LTD.,POLOHOT,Consumer Services
526703,ECOPLAST LTD.-$,ECOPLAST,Capital Goods
526705,ELEGANT MARBLES & GRANI INDUSTRIES LTD.,ELEMARB,Consumer Durables
526711,ADARSH PLANT PROTECT LTD.,ADARSHPL,Chemicals
526717,HCP Plastene Bulkpack Ltd,HPBL,Capital Goods
526721,NICCO PARKS & RESORTS LTD.-$,NICCOPAR,Consumer Services
526723,NTC INDUSTRIES LTD.,NTCIND,Fast Moving Consumer Goods
526725,SANDESH LTD.,SANDESH,"Media, Entertainment & Publication"
526727,GARNET CONSTRUCTION LTD.,GARNET,Construction
526729,GOLDIAM INTERNATIONAL LTD.,GOLDIAM,Consumer Durables
526731,BRIGHT BROTHERS LTD.-$,BRIGHTBR,Capital Goods
526737,CORPORATE COURIER AND CARGO LTD.,CORPOCO,Services
526739,NARMADA GELATINES LTD.,SHAWGELTIN,Chemicals
526747,PG FOILS LTD.,PGFOILQ,Metals & Mining
526751,GRATEX INDUSTRIES LTD.,GRATEXI,Forest Materials
526755,VELAN HOTELS LTD.,VELHO,Consumer Services
526761,HOWARD HOTELS LTD.,HOWARHO,Consumer Services
526773,PRESSURE SENSITIVE SYSTEMS (INDIA) LTD.,PRESSURS,Textiles
526775,VALIANT COMMUNICATIONS LTD.-$,VALIANT,Telecommunication
526783,DR.AGARWALS EYE HOSPITAL LTD.-$,DRAGARWQ,Healthcare
526795,MAHASAGAR TRAVELS LTD.,MHSGRMS,Services
526797,GREENPLY INDUSTRIES LTD.,GREENPLY,Consumer Durables
526799,UNION QUALITY PLASTICS LTD.,UNQTYMI,Capital Goods
526807,SEAMEC LTD.,SEAMECLTD,Services
526813,RAGHUNATH INTERNATIONAL LTD.,RAGHUNAT,Fast Moving Consumer Goods
526817,CHEVIOT CO.LTD.-$,CHEVIOT,Forest Materials
526821,DAI-ICHI KARKARIA LTD.-$,DAICHI,Chemicals
526823,Rajeswari Infrastructure Limited,RAJINFRA,Realty
526827,SPICE ISLANDS APPARELS LTD.-$,SPICEISL,Consumer Durables
526829,CONFIDENCE PETROLEUM INDIA LTD.,CONFIPET,"Oil, Gas & Consumable Fuels"
526839,SHELTER INFRA PROJECTS LTD.-$,SIPL,Construction
526847,ASHIRWAD STEELS & INDUSTRIES LTD.,ASHSI,Capital Goods
526849,BANARAS BEADS LTD.,BANARBEADS,Consumer Durables
526851,AREX INDUSTRIES LTD.,AREXMIS,Textiles
526853,BILCARE LTD.-$,BI,Healthcare
526859,ISF LIMITED,ISFL,Financial Services
526861,RISHI LASER LTD.,RISHILASE,Capital Goods
526865,JAINCO PROJECTS (INDIA) LTD.,JAINCO,Services
526869,KUMBHAT FINANCIAL SERVICES LTD.,KUMPFIN,Financial Services
526871,INTEC CAPITAL LTD.,INTECCAP,Financial Services
526873,RAJASTHAN GASES LTD.,RAJGASES,"Oil, Gas & Consumable Fuels"
526877,SIDDHESWARI GARMENTS LTD.,SIDDHEGA,Services
526881,63 Moons Technologies Ltd,63MOONS,Information Technology
526885,SARLA PERFORMANCE FIBERS LTD.-$,SARLAPOLY,Textiles
